username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;27.08.17 00:57;15508;82569;Wonderful coordination between Federal, State and Local Governments in the Great State of Texas - TEAMWORK! Record setting rainfall.;;;;9,02E+17;https://twitter.com/realDonaldTrump/status/901579350662938624
realDonaldTrump;26.08.17 21:46;14328;65371;THANK YOU to all of the great volunteers helping out with #HurricaneHarvey relief in Texas! https:// twitter.com/safoodbank/sta tus/901528487445639168 …;;;#HurricaneHarvey;9,02E+17;https://twitter.com/realDonaldTrump/status/901531320052051971
realDonaldTrump;26.08.17 13:52;12235;69061;Closely monitoring #HurricaneHarvey from Camp David. We are leaving nothing to chance. City, State and Federal Govs. working great together!;;;#HurricaneHarvey;9,01E+17;https://twitter.com/realDonaldTrump/status/901411986302488576
realDonaldTrump;26.08.17 13:32;9254;49608;. @ChuckGrassley - got your message loud and clear. We have fantastic people on the ground, got there long before #Harvey . So far, so good!;;#NAME?;#Harvey;9,01E+17;https://twitter.com/realDonaldTrump/status/901407059547226112
realDonaldTrump;26.08.17 13:21;7379;42040;You are doing a great job - the world is watching! Be safe. https:// twitter.com/fema_brock/sta tus/901090547665907712 …;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901404330024218624
realDonaldTrump;26.08.17 06:47;10128;45694;We will remain fully engaged w/ open lines of communication as #HurricaneHarvey makes landfall. America is w/ you! @GovAbbott @FEMA @DHSgov pic.twitter.com/PryIqRxgLr;;#NAME?;#HurricaneHarvey;9,01E+17;https://twitter.com/realDonaldTrump/status/901305065885114368
realDonaldTrump;26.08.17 04:00;29090;129291;I am pleased to inform you that I have just granted a full Pardon to 85 year old American patriot Sheriff Joe Arpaio. He kept Arizona safe!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901263061511794688
realDonaldTrump;26.08.17 03:46;24799;124601;At the request of the Governor of Texas, I have signed the Disaster Proclamation, which unleashes the full force of government help!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901259509632573440
realDonaldTrump;26.08.17 00:12;17607;92061;Storm turned Hurricane is getting much bigger and more powerful than projected. Federal Government is on site and ready to respond. Be safe!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901205593054162945
realDonaldTrump;25.08.17 23:12;9686;58704;Just arrived at Camp David, where I am monitoring the path and doings of Hurricane Harvey (as it strengthens to a Class 3). 125 MPH winds!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901190479798312961
realDonaldTrump;25.08.17 23:03;8937;54416;Just arrived at Camp David where I am closely watching the path and doings of Hurricane Harvey, as it strengthens to a Category 3. BE SAFE!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901188228174184448
realDonaldTrump;25.08.17 21:18;10825;46507;I encourage everyone in the path of #HurricaneHarvey to heed the advice & orders of their local and state officials. https:// twitter.com/i/moments/9011 33037894864896 …;;;#HurricaneHarvey;9,01E+17;https://twitter.com/realDonaldTrump/status/901161964994539520
realDonaldTrump;25.08.17 18:02;7068;34789;Received a #HurricaneHarvey briefing this morning from Acting @DHSgov Secretary Elaine Duke, @FEMA_Brock, @TomBossert45 and COS John Kelly. pic.twitter.com/cnkRZd6D6Z;;#NAME?;#HurricaneHarvey;9,01E+17;https://twitter.com/realDonaldTrump/status/901112569322237952
realDonaldTrump;25.08.17 17:46;10703;52516;I have spoken w/ @GovAbbott of Texas and @LouisianaGov Edwards. Closely monitoring #HurricaneHarvey developments & here to assist as needed.;;#NAME?;#HurricaneHarvey;9,01E+17;https://twitter.com/realDonaldTrump/status/901108572041433089
realDonaldTrump;25.08.17 14:25;11927;54812;Strange statement by Bob Corker considering that he is constantly asking me whether or not he should run again in '18. Tennessee not happy!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901057864516734978
realDonaldTrump;25.08.17 13:32;13163;61752;"Nick Adams, Retaking America"" ""Best things of this presidency aren't reported about. Convinced this will be perhaps best presidency ever.""""";;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901044579750825985
realDonaldTrump;25.08.17 12:44;13263;64033;Few, if any, Administrations have done more in just 7 months than the Trump A. Bills passed, regulations killed, border, military, ISIS, SC!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901032475111116800
realDonaldTrump;25.08.17 12:40;15532;76431;General John Kelly is doing a fantastic job as Chief of Staff. There is tremendous spirit and talent in the W.H. Don't believe the Fake News;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901031532164468736
realDonaldTrump;25.08.17 12:33;14882;59797;If Senate Republicans don't get rid of the Filibuster Rule and go to a 51% majority, few bills will be passed. 8 Dems control the Senate!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/901029770401546243
realDonaldTrump;25.08.17 02:21;10445;54168;A GREAT HONOR to spend time with our BRAVE HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United States of America! pic.twitter.com/4lJ94nxODu;;#NAME?;;9,01E+17;https://twitter.com/realDonaldTrump/status/900875799292776448
realDonaldTrump;24.08.17 21:31;12950;48767;As #HurricaneHarvey intensifies - remember to #PlanAhead . http://www. hurricanes.gov http://www. ready.gov http://www. fema.gov pic.twitter.com/tpXmOK70ug;;;#HurricaneHarvey #PlanAhead;9,01E+17;https://twitter.com/realDonaldTrump/status/900802642779267077
realDonaldTrump;24.08.17 19:13;10499;50363;On Tuesday, I visited with the incredible men & women of @ICEgov & @DHSgov Border Patrol in Yuma, AZ. Thank you. We respect & cherish you! pic.twitter.com/KSQddGqWzJ;;#NAME?;;9,01E+17;https://twitter.com/realDonaldTrump/status/900768072503623680
realDonaldTrump;24.08.17 15:42;21141;93761;The only problem I have with Mitch McConnell is that, after hearing Repeal & Replace for 7 years, he failed!That should NEVER have happened!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/900714982823821313
realDonaldTrump;24.08.17 15:15;18384;66391;James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/900708110330978304
realDonaldTrump;24.08.17 15:15;9037;48028;..(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). Too bad the Dems have no one who can change tones!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/900708017909506048
realDonaldTrump;24.08.17 15:07;12206;60703;The Fake News is now complaining about my different types of back to back speeches. Well, there was Afghanistan (somber), the big Rally.....;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/900706146943717377
realDonaldTrump;24.08.17 14:25;11329;54635;...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess!;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/900695448465399809
realDonaldTrump;24.08.17 14:19;14846;56307;I requested that Mitch M & Paul R tie the Debt Ceiling legislation into the popular V.A. Bill (which just passed) for easy approval. They...;;;;9,01E+17;https://twitter.com/realDonaldTrump/status/900694112940290049
realDonaldTrump;24.08.17 02:52;10624;52322;Donald E. Ballard, on behalf of the people of the United States, THANK YOU for your courageous service. YOU INSPIRE US ALL! #ALConv2017 pic.twitter.com/46m20cJkLB;;;#ALConv2017;9,01E+17;https://twitter.com/realDonaldTrump/status/900521251768213505
realDonaldTrump;24.08.17 00:41;9334;43442;A great honor to sign the Veterans Appeals Improvement & Modernization Act into law w/ @AmericanLegion @SecShulkin . http:// 45.wh.gov/9y3Pcw pic.twitter.com/bICsRm1tQx;;#NAME?;;9,00E+17;https://twitter.com/realDonaldTrump/status/900488148194516992
realDonaldTrump;23.08.17 21:10;14578;64430;As long as we have faith in each other and confidence in our values, then there is no challenge too great for us to conquer! #ALConv2017 pic.twitter.com/tsIAgHbFM7;;;#ALConv2017;9,00E+17;https://twitter.com/realDonaldTrump/status/900435023517499392
realDonaldTrump;23.08.17 15:50;16679;70500;If Republican Senate doesn't get rid of the Filibuster Rule & go to a simple majority, which the Dems would do, they are just wasting time!;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/900354657133801474
realDonaldTrump;23.08.17 15:40;16223;79121;Last night in Phoenix I read the things from my statements on Charlottesville that the Fake News Media didn't cover fairly. People got it!;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/900352052068401154
realDonaldTrump;23.08.17 15:20;16633;83788;Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake, weak on crime & border!;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/900346953120141312
realDonaldTrump;23.08.17 09:01;13334;59717;MAKE AMERICA GREAT AGAIN! pic.twitter.com/RzePiucV3h;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/900251514324647936
realDonaldTrump;23.08.17 08:00;9342;45183;#DrainTheSwamp #PhoenixRally pic.twitter.com/o7S6xoCBiC;;;#DrainTheSwamp #PhoenixRally;9,00E+17;https://twitter.com/realDonaldTrump/status/900236323893673984
realDonaldTrump;23.08.17 07:32;23041;85508;Not only does the media give a platform to hate groups, but the media turns a blind eye to the gang violence on our streets! pic.twitter.com/Mau0B1qYIP;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/900229323801735168
realDonaldTrump;23.08.17 07:18;10938;50736;Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at: https://www. facebook.com/DonaldTrump/vi deos/10159709733805725/ … pic.twitter.com/WT4D9Vsen1;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/900225712522657792
realDonaldTrump;23.08.17 02:20;17190;80578;THANK YOU to all of the great men and women at the U.S. Customs and Border Protection facility in Yuma, Arizona & around the United States! pic.twitter.com/tjFx8XjhDz;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/900150814081036288
realDonaldTrump;23.08.17 01:12;14006;62505;We will push onward to victory w/hope in our hearts, courage in our souls & everlasting pride in each & every one of you. God Bless America. pic.twitter.com/44QYFSq07a;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/900133498723237888
realDonaldTrump;22.08.17 22:03;7264;37090;See you at 7:00 P.M. tonight Phoenix, Arizona! #MAGA Tickets: https://www. donaldjtrump.com/rallies/phoeni x-az … pic.twitter.com/1w3LVkpESE;;;#MAGA;9,00E+17;https://twitter.com/realDonaldTrump/status/900086092107571200
realDonaldTrump;22.08.17 21:15;13803;63552;We pray for our fallen heroes who died while serving our country in the @USNavy aboard the #USSJohnSMcCain , and their families. pic.twitter.com/t3kD8qj9Mt;;#NAME?;#USSJohnSMcCain;9,00E+17;https://twitter.com/realDonaldTrump/status/900074005205528578
realDonaldTrump;22.08.17 12:46;12918;80459;Was with great people last night in Fort Myer, Virginia. The future of our country is strong!;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/899945866991206400
realDonaldTrump;22.08.17 05:50;11538;47998;Address to the Nation Full Video & Transcript: https://www. facebook.com/DonaldTrump/vi deos/10159704959520725/ … pic.twitter.com/6ly3fNatiX;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/899841094761848832
realDonaldTrump;22.08.17 05:20;12837;66739;Thank you to the men and women of Fort Myer, and every member of the U.S. Military at home and abroad. #USA pic.twitter.com/ticezYKkhz;;;#USA;9,00E+17;https://twitter.com/realDonaldTrump/status/899833714363949056
realDonaldTrump;22.08.17 03:00;5178;37744;Join me live from Fort Myer in Arlington, Virginia. http:// 45.wh.gov/FortMyer;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/899798313997926401
realDonaldTrump;21.08.17 15:32;17059;75519;Thank you, the very dishonest Fake News Media is out of control! https:// twitter.com/aroliso/status /899623930503233536 …;;;;9,00E+17;https://twitter.com/realDonaldTrump/status/899625157421039616
realDonaldTrump;21.08.17 15:27;13428;67232;Jerry Falwell of Liberty University was fantastic on @foxandfriends . The Fake News should listen to what he had to say. Thanks Jerry!;;#NAME?;;9,00E+17;https://twitter.com/realDonaldTrump/status/899623926082535425
realDonaldTrump;21.08.17 05:01;17797;76846;Thoughts & prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search & rescue efforts are underway. http://www. cpf.navy.mil/news.aspx/1301 85 …;;#NAME?;#USSJohnSMcCain;8,99E+17;https://twitter.com/realDonaldTrump/status/899466340238491648
realDonaldTrump;21.08.17 01:22;23686;113158;Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/899411254061694979
realDonaldTrump;19.08.17 22:41;27474;140088;I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/899008521726861312
realDonaldTrump;19.08.17 22:41;24300;126390;Our great country has been divided for decades. Sometimes you need protest in order to heal, & we will heal, & be stronger than ever before!;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/899008381226299392
realDonaldTrump;19.08.17 21:29;12574;73197;Great job by all law enforcement officers and Boston Mayor @Marty_Walsh .;;#NAME?;;8,99E+17;https://twitter.com/realDonaldTrump/status/898990321387925504
realDonaldTrump;19.08.17 21:22;20754;108279;Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/898988632551370753
realDonaldTrump;19.08.17 19:47;23401;92255;Steve Bannon will be a tough and smart new voice at @BreitbartNews ...maybe even better than ever before. Fake News needs the competition!;;#NAME?;;8,99E+17;https://twitter.com/realDonaldTrump/status/898964640817983488
realDonaldTrump;19.08.17 13:47;13489;75711;Important day spent at Camp David with our very talented Generals and military leaders. Many decisions made, including on Afghanistan.;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/898874064722427904
realDonaldTrump;19.08.17 13:33;22166;104556;I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/898870621584596993
realDonaldTrump;19.08.17 06:59;18057;83387;My thoughts and prayers are with the @KissimmeePolice and their loved ones. We are with you! #LESM;;#NAME?;#LESM;8,99E+17;https://twitter.com/realDonaldTrump/status/898771262453026816
realDonaldTrump;19.08.17 03:30;12442;55360;Today, I signed the Global War on Terrorism War Memorial Act ( #HR873 .) The bill authorizes....cont https://www. facebook.com/DonaldTrump/po sts/10159689109710725 … pic.twitter.com/re6n0MS0cj;;;#HR873;8,99E+17;https://twitter.com/realDonaldTrump/status/898718902200418306
realDonaldTrump;19.08.17 01:17;11650;61704;Just returned to Bedminster, NJ from Camp David. GREAT meeting on National Security, the Border and the Military! #MAGA pic.twitter.com/Hjmcnnse9j;;;#MAGA;8,99E+17;https://twitter.com/realDonaldTrump/status/898685249726578688
realDonaldTrump;18.08.17 17:28;11811;50530;I have directed that U.S. Cyber Command be elevated to the status of a Unified Combatant Command focused on....cont: http:// 45.wh.gov/CyberCommand;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/898567378988015616
realDonaldTrump;18.08.17 16:09;13450;77407;Heading to Camp David for major meeting on National Security, the Border and the Military (which we are rapidly building to strongest ever).;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/898547379451740160
realDonaldTrump;18.08.17 15:06;31111;126088;Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/898531481185689600
realDonaldTrump;18.08.17 14:55;19426;86218;The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/898528795308642304
realDonaldTrump;18.08.17 14:31;18832;99041;Homeland Security and law enforcement are on alert & closely watching for any sign of trouble. Our borders are far tougher than ever before!;;;;8,99E+17;https://twitter.com/realDonaldTrump/status/898522732672933890
realDonaldTrump;17.08.17 20:45;24700;94730;Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898254409511129088
realDonaldTrump;17.08.17 20:00;55828;196480;The United States condemns the terror attack in Barcelona, Spain, and will do whatever is necessary to help. Be tough & strong, we love you!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898243270169563136
realDonaldTrump;17.08.17 15:21;22262;98599;...the beauty that is being taken out of our cities, towns and parks will be greatly missed and never able to be comparably replaced!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898172999945392131
realDonaldTrump;17.08.17 15:15;28177;119088;...can't change history, but you can learn from it. Robert E Lee, Stonewall Jackson - who's next, Washington, Jefferson? So foolish! Also...;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898171544236687361
realDonaldTrump;17.08.17 15:07;28230;117522;Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898169407213645824
realDonaldTrump;17.08.17 14:59;9880;58481;Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898167282727366656
realDonaldTrump;17.08.17 12:56;21306;76416;Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898136462385979392
realDonaldTrump;17.08.17 12:32;27234;112080;The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate, bigotry etc. Shame!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898130328916824064
realDonaldTrump;17.08.17 12:24;12551;61953;...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898128290698989568
realDonaldTrump;17.08.17 12:19;16616;70109;Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK, neo-Nazis & white supremacists......;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/898127175525728256
realDonaldTrump;17.08.17 04:55;12953;56083;THANK YOU @MayorGimenez for following the RULE OF LAW! Sanctuary cities make our country LESS SAFE! Full remarks: https://www. facebook.com/DonaldTrump/vi deos/10159677763575725/ … pic.twitter.com/vD3BB3hyti;;#NAME?;;8,98E+17;https://twitter.com/realDonaldTrump/status/898015350914138112
realDonaldTrump;17.08.17 02:11;11555;44150;Join me at 7:00 P.M. on Tuesday, August 22nd in Phoenix, Arizona at the Phoenix Convention Center! Tickets at: https://www. donaldjtrump.com/rallies/phoeni x-az … pic.twitter.com/5ua74dlVtq;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897974118959783937
realDonaldTrump;16.08.17 23:35;11467;50972;Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017, joined by @DeptVetAffairs @SecShulkin . pic.twitter.com/oMUIZ8X7oB;;#NAME?;;8,98E+17;https://twitter.com/realDonaldTrump/status/897934811909636096
realDonaldTrump;16.08.17 21:49;5223;38802;Just landed in Bedminster, New Jersey. #MAGA https:// instagram.com/p/BX3e7vmHG9R/;;;#MAGA;8,98E+17;https://twitter.com/realDonaldTrump/status/897908198098706433
realDonaldTrump;16.08.17 19:14;16814;76146;Rather than putting pressure on the businesspeople of the Manufacturing Council & Strategy & Policy Forum, I am ending both. Thank you all!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897869174323728385
realDonaldTrump;16.08.17 16:58;14775;85130;Memorial service today for beautiful and incredible Heather Heyer, a truly special young woman. She will be long remembered by all!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897834894822342656
realDonaldTrump;16.08.17 16:51;8259;50754;Wow, Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall & Crime!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897833223501344769
realDonaldTrump;16.08.17 14:39;43839;150967;MAKE AMERICA GREAT AGAIN!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897799882802704385
realDonaldTrump;16.08.17 13:39;22646;104060;Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897784898865553409
realDonaldTrump;16.08.17 13:31;6086;33082;Congratulations John! https:// twitter.com/foxandfriends/ status/897773437254418432 …;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897782776468000768
realDonaldTrump;16.08.17 12:18;7472;45746;Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897764432369070080
realDonaldTrump;16.08.17 12:12;15133;61236;Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!;;;;8,98E+17;https://twitter.com/realDonaldTrump/status/897763049226084352
realDonaldTrump;15.08.17 17:21;20899;96928;For every CEO that drops out of the Manufacturing Council, I have many to take their place. Grandstanders should not have gone on. JOBS!;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897478270442143744
realDonaldTrump;15.08.17 14:08;9461;53311;Big day in Alabama. Vote for Luther Strange, he will be great!;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897429670278385664
realDonaldTrump;15.08.17 12:54;6227;14936;According to report just out, President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897411177583702016
realDonaldTrump;15.08.17 12:30;6656;42065;Senator Luther Strange, who is doing a great job for the people of Alabama, will be on @foxandfriends at 7:15. Tough on crime, borders etc.;;#NAME?;;8,97E+17;https://twitter.com/realDonaldTrump/status/897405235924275200
realDonaldTrump;15.08.17 05:06;17190;107456;Feels good to be home after seven months, but the White House is very special, there is no place like it... and the U.S. is really my home!;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897293484884979712
realDonaldTrump;15.08.17 00:29;27733;111561;Made additional remarks on Charlottesville and realize once again that the #Fake News Media will never be satisfied...truly bad people!;;;#Fake;8,97E+17;https://twitter.com/realDonaldTrump/status/897223558073602049
realDonaldTrump;15.08.17 00:22;7808;55597;Leaving for New York City and meetings on military purchases and trade.;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897221868784168960
realDonaldTrump;15.08.17 00:17;10664;62138;Big day in Washington, D.C., even though White House & Oval Office are being renovated. Great trade deals coming for American workers!;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897220584211439616
realDonaldTrump;15.08.17 00:09;12060;57714;. @Merck Pharma is a leader in higher & higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back & LOWER PRICES!;;#NAME?;;8,97E+17;https://twitter.com/realDonaldTrump/status/897218560937922564
realDonaldTrump;14.08.17 14:54;18804;82596;Now that Ken Frazier of Merck Pharma has resigned from President's Manufacturing Council,he will have more time to LOWER RIPOFF DRUG PRICES!;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897079051277537280
realDonaldTrump;14.08.17 12:54;17073;85465;The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897048688639574016
realDonaldTrump;14.08.17 12:38;9632;52943;Luther Strange of the Great State of Alabama has my endorsement. He is strong on Border & Wall, the military, tax cuts & law enforcement.;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/897044700124909569
realDonaldTrump;14.08.17 12:26;10249;60844;Heading to Washington this morning. Much work to do. Focus on trade and military. #MAGA;;;#MAGA;8,97E+17;https://twitter.com/realDonaldTrump/status/897041646659014657
realDonaldTrump;13.08.17 01:25;19537;98410;Condolences to the family of the young woman killed today, and best regards to all of those injured, in Charlottesville, Virginia. So sad!;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/896512981319790592
realDonaldTrump;13.08.17 00:50;22267;112530;Deepest condolences to the families & fellow officers of the VA State Police who died today. You're all among the best this nation produces.;;;;8,97E+17;https://twitter.com/realDonaldTrump/status/896504109670567936
realDonaldTrump;12.08.17 23:49;12882;60160;We will continue to follow developments in Charlottesville, and will provide whatever assistance is needed. We are ready, willing and able. pic.twitter.com/mCTYBgUePi;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896488914877165569
realDonaldTrump;12.08.17 23:19;28369;100221;We must remember this truth: No matter our color, creed, religion or political party, we are ALL AMERICANS FIRST. pic.twitter.com/FesMiQSKKn;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896481262776360960
realDonaldTrump;12.08.17 22:23;14722;61284;What is vital now is a swift restoration of law and order and the protection of innocent lives. #Charlottesville pic.twitter.com/DB22fgnu6L;;;#Charlottesville;8,96E+17;https://twitter.com/realDonaldTrump/status/896467135391596544
realDonaldTrump;12.08.17 21:26;4362;28526;Join me live from Bedminster, New Jersey: http:// 45.wh.gov/5HJcB8;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896452967741747200
realDonaldTrump;12.08.17 20:00;9496;53387;Am in Bedminster for meetings & press conference on V.A. & all that we have done, and are doing, to make it better-but Charlottesville sad!;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896431205549318144
realDonaldTrump;12.08.17 19:19;49846;172692;We ALL must be united & condemn all that hate stands for. There is no place for this kind of violence in America. Lets come together as one!;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896420822780444672
realDonaldTrump;12.08.17 04:06;9351;43370;Press Conference - Following National Security Briefing in Bedminster, New Jersey. http:// 45.wh.gov/NationalSecuri tyPressConf … pic.twitter.com/H1Zi5XRKEo;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896191069733265408
realDonaldTrump;11.08.17 23:43;13256;62464;As promised on the campaign trail, we will provide opportunity for Americans to gain skills needed to succeed & thrive as the economy grows! pic.twitter.com/ZycW4PPcU5;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896124861571112960
realDonaldTrump;11.08.17 22:42;9987;46250;"Consumer Comfort Reaches 16-Year High on U.S. Economic Optimism"" via Bloomberg pic.twitter.com/X6KdszrxsS""";;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896109655574708224
realDonaldTrump;11.08.17 20:29;9270;45618;We want to make sure that we have the workforce development programs we need to ensure these jobs are.... http:// 45.wh.gov/Aj7kQA;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/896076107094474752
realDonaldTrump;11.08.17 13:29;49974;154095;Military solutions are now fully in place,locked and loaded,should North Korea act unwisely. Hopefully Kim Jong Un will find another path!;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/895970429734711298
realDonaldTrump;11.08.17 01:51;16753;69489;"Trump approval rebounds to 45%, surges among Hispanics, union homes, men"" http://www. washingtonexaminer.com/trump-approval -rebounds-to-45-surges-among-hispanics-union-homes-men/article/2630910 …""";;;;8,96E+17;https://twitter.com/realDonaldTrump/status/895794792747216896
realDonaldTrump;10.08.17 22:18;15672;78055;. @IvankaTrump will lead the U.S. delegation to India this fall, supporting women’s entrepreneurship globally. #GES2017 @narendramodi;;#NAME?;#GES2017;8,96E+17;https://twitter.com/realDonaldTrump/status/895741164103639042
realDonaldTrump;10.08.17 18:40;26169;108084;Mitch, get back to work and put Repeal & Replace, Tax Reform & Cuts and a great Infrastructure Bill on my desk for signing. You can do it!;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/895686351529672704
realDonaldTrump;10.08.17 12:54;20725;92681;Can you believe that Mitch McConnell, who has screamed Repeal & Replace for 7 years, couldn't get it done. Must Repeal & Replace ObamaCare!;;;;8,96E+17;https://twitter.com/realDonaldTrump/status/895599179522650112
realDonaldTrump;09.08.17 23:36;20574;76240;#GodBlessTheUSA pic.twitter.com/Fkq2gJQOKk;;;#GodBlessTheUSA;8,95E+17;https://twitter.com/realDonaldTrump/status/895398465290723329
realDonaldTrump;09.08.17 20:14;26546;107281;"Senator Mitch McConnell said I had excessive expectations,"" but I don't think so. After 7 years of hearing Repeal & Replace, why not done?""";;;;8,95E+17;https://twitter.com/realDonaldTrump/status/895347654431035393
